Principal Component 1,Principal Component 2
-3.1673940899688406,0.0543984771321631
-3.456278211449879,0.4974642509532866
-3.5777928913923223,0.5278897050230066
24.51693194771949,-4.589142974736128
-1.003168926643972,0.2568712669819922
-3.573176951872648,0.5239149359041211
-3.573639319512943,0.5276859173307622
-3.573962401302583,0.5274981127651944
-3.578071726903228,0.5276052639739877
0.6998890234313827,1.0301975936453205
-3.5783502188594114,0.5278297767254999
97.82259719201046,-15.23294438322665
-3.578132662087673,0.5277631388999613
32.078283419976884,-4.053563388403044
-3.5783006187147666,0.5278107926001635
-0.8943931048536796,0.5108674941299003
-3.578038996219329,0.5276135682077053
-3.5598539003658902,0.5255017503105947
5.626782465888082,-0.6737601727696597
-3.5739295196675647,0.5275387112816301
-3.565185196870599,0.5252468311100646
-3.280046079501987,0.4698604056929334
-2.9543176788085903,0.35881849368266
-3.569534648303332,0.5256472303356357
-2.3779320841269853,-0.1017027303425625
-3.5599083622362024,0.525124746425422
-3.577561562628603,0.5271922042383067
-3.557574213563085,0.5262947600143685
-3.5759852371080108,0.527770994198141
-3.534563826692312,0.5285741743996893
-1.5008522237084116,0.2492868004534259
-3.578137776472257,0.5277528107256326
-3.570022906566897,0.5278172301955701
-3.478363333072643,0.5168475589852091
1.7010694608273405,-0.087092801433071
-3.572074373811349,0.5280059829889856
-1.277793467657954,0.1182769084566804
-3.5725533577105093,0.5236628401637846
8.918388268439529,-1.0152042972853408
-3.2279211185443097,0.4968693408809773
-3.5316451898857117,0.528685680340129
16.15688603906195,-1.752462274004487
-0.3532435923884324,-0.1265833254390282
-3.5783241041408766,0.5278085866133425
-3.570620556606058,0.5266570739164076
10.08671003596849,-1.5503149214030847
-3.439598078214299,0.5151549845624537
-3.4533382123734464,0.5038413092071635
-3.578307502331563,0.5278130876815462
-3.295664417424788,0.4951963589449377
-3.578343806594652,0.5278181645953813
-3.318973758730829,0.5075360304303043
-3.53818860942984,0.5280591810435032
-2.268592097617118,0.3092885956370774
14.627808099650489,-1.6722760832977213
-3.5782127892424707,0.5277426325349802
-3.5783502188594114,0.5278297767254999
-3.424373656180712,0.5072814481021355
-3.5762147456096867,0.5266466291848376
-3.576371928008098,0.5268281431696957
4.091595116318818,-0.6832402226935377
-3.5685265502533468,0.5273223990278803
3.2373542664108945,-0.4570026928897526
-3.572642615999015,0.5281944337616126
-1.2280858403734678,0.1454420915547002
-3.160920599527252,0.4584498487271904
-3.267451008572706,0.4021280079137385
-3.577617982275066,0.5275612056972512
-3.5165048135384303,0.5195388500597878
-3.578284593131448,0.5276636299846368
-3.524305964090284,0.5271132452421403
-3.570365428979856,0.5247781746242338
6.688070705483953,-0.4550987624738145
-3.573748181493406,0.5276122449254684
-3.577478399342196,0.5276264781000929
-2.83329979519562,0.2041168033631369
-3.464575761724496,0.5043322789644703
12.46753314202197,8.36599581220966
2.1788095888498846,-0.7701595517780307
-3.577510813460384,0.5276957101894946
-3.5782383008799954,0.527799825344101
6.780264857000665,-4.065130363459029
-3.5783502188594114,0.5278297767254999
-3.4208695319216207,0.4606056289806652
-3.5749944723499416,0.5274082763079077
-3.5776008546547,0.527152981031542
4.145944432400816,-0.5732861901268402
-3.5764468936213256,0.5273236757718914
-2.495767375237292,0.4003388311632463
-3.5781213633703715,0.5278215334682258
-3.578195054723243,0.5277680304792257
12.858602204891532,-2.0758749291142644
-3.5782562555148947,0.527779538406091
-3.574010756934876,0.527505694392561
-3.578244574675673,0.527791748625789
-3.578285554394149,0.5278118031388263
-3.578208754213645,0.5277953512425918
0.6259814733222238,0.17830118236836
4.466090022356357,-0.92107232455864
117.31276781031364,-19.473103859697115
-3.541297352865643,0.5290750221865436
-3.578304235189941,0.5278752974642014
-2.927054493422392,0.4113153822864179
-3.5781958438453936,0.5278520831508514
35.2163268646033,-3.540620113840656
-3.567640403609821,0.5241056256079525
-3.578248268364148,0.5278552352546864
-3.528818663791553,0.5279688426972102
-3.569046385288285,0.5245901226835389
-3.559395988754492,0.515711663887829
-3.5782721334322627,0.5278849840053251
-3.425920398602224,0.5023074381156735
-1.6768340228111287,-0.0039089115017707
-3.5782914907512917,0.5278835453341897
-3.578318899072383,0.5278281122697085
-3.375859435081493,0.5136476018027412
3.1692391428150883,-0.5259134195249103
-3.175241554796345,0.5460038222755923
-2.3154338510841312,0.3562411734968266
14.25013390153796,-2.1505860357720192
1.419849468250907,0.2495082545898274
-3.578170145511264,0.5278632280239014
-2.64926287787121,0.3829333301104857
-3.57819251595925,0.5279132174022232
-3.442625423708692,0.4829831141269779
-3.5783502188594114,0.5278297767254999
-3.449807040056693,0.462482260516119
-3.5776113531371525,0.5275455081779602
-3.5781513845694,0.5277754839850717
-3.30322415580233,0.4251686192908343
-3.5779675353472986,0.5275909732779371
-3.135587724988513,0.527077439696063
-3.539665704087095,0.5185129297516651
-3.575291942614277,0.527440986253299
-1.6559797012515554,0.440795044314744
5.500727918217397,-1.594311271741532
-3.577234644093996,0.5277353994984714
2.3342777373572288,-0.6055812118881789
-2.176544548566422,0.7519197002455412
-3.570220792405684,0.5269036252628863
-3.538017413100639,0.5270131988409245
-3.5783310165814752,0.5278258846147886
-3.57780403784351,0.5277185441395891
-3.519358912635969,0.5270684932822264
-3.5783502188594114,0.5278297767254999
-3.174990528155687,0.4887504592783224
-3.5778329175446077,0.5276379823692129
-3.5783445846136703,0.5278210876544974
-3.554763478085384,0.5202230326547129
-2.829962366339389,0.3483561189627561
-0.1914043260645842,0.222467378933234
-3.577682616117841,0.5276904249905668
-3.454817643966483,0.5500888335861566
-3.487569478149072,0.4942952945763493
-3.508458178434374,0.5015210606481139
-3.5737643089968327,0.5190420061023444
-3.578312479741854,0.5278166766320859
-3.5783300779831357,0.5277885281081762
-3.016230954030501,0.4390376894212219
-3.3435693215769686,0.4815130584776824
-0.8491027265388631,0.1291518441217752
-3.5681905594151515,0.5246279306816443
-3.5783429235548225,0.5278192269526288
-3.5666248383052834,0.5184459847123428
-3.534671255069038,0.5287202395484164
-1.1788499459992563,0.11448886735255
-3.578248068049481,0.5277661587055579
0.4439300964532592,-0.2406697485179685
-3.5780900027829423,0.5277818076343793
0.0374724101822713,-0.1207221290436604
0.9363537382023742,-0.0510652186496281
-3.0918838733427902,0.3372003118773939
-3.123658580680306,0.3859358457433302
-2.986032255494881,0.447047298703361
1.5553548787071003,-0.1628910827552237
-2.4753096075024814,0.4182663655368295
4.284879420051008,-0.5548179805723317
-3.567788652266964,0.5247374859377002
-3.5783090186035413,0.5278316803239274
-3.2234972530071317,0.4184963917646072
-3.5781905783085555,0.5278029205291614
10.908428736860944,-4.7763301316837055
-3.567440462034305,0.5262405021284925
-3.499353367641287,0.5229131850402621
-3.514522151836729,0.5177757479484777
-2.9096058620735192,0.4156848191488558
-3.5756857396385717,0.5271053053433015
-3.578238257498353,0.5278143814066931
-3.467552531295541,0.5178235939030071
-3.569772088539806,0.5241505746337569
3.36914979855236,-1.6765932249275903
1.5679940029629962,-0.231595980158134
-3.574049930368879,0.5286591585270848
-3.5783220636965822,0.527811689579298
-3.571398081921428,0.5244290093996316
6.908961682531133,-1.0414186381640818
-0.1207900087158336,-0.0913071160733052
-3.316447408085144,0.4972357693360018
-3.575301032720276,0.5263271070029741
-3.5321653597059086,0.5316014767078925
-1.6354902783571947,0.4064564165551249
4.353815763418937,-1.0894658935284671
-3.5777831295294926,0.5274203132955009
13.743003936431622,-3.281115719134544
-0.734532475759499,0.0353812811802899
-3.578326290356352,0.5278291237841809
-3.547232951155437,0.5184351942533687
-3.458371530889933,0.4709963040199391
1.2590764956038891,-2.1286058371516114
-3.5606098377021795,0.5258038364365292
-3.5781572249800044,0.52794106221133
-3.5783272393271925,0.5278082820978057
-3.307025954148704,0.3615896715267088
4.466529224645163,-1.1030073267372489
-3.5781758808689057,0.5278315176466988
12.989240930409458,-2.2995447186422147
-2.642731007434296,0.2029274614473483
-0.6236584995435037,0.2937464168060749
-3.5772362473559016,0.5246755514788901
-2.2650084892209272,0.3374685546614928
-3.5780893611727382,0.5275982328614901
4.4748471370283776,-0.7014222414023724
3.456915325177889,-0.4993192628578769
9.217167680278054,-1.6497490224814173
3.0793063063542805,-0.1710610303840812
8.270077247073994,-1.3927938544742344
-3.5439097878851293,0.5141205102995826
-3.5778237727242423,0.5272631405379756
-1.7184689973998344,0.1792600212817435
-1.5327812454209513,0.2053143131698246
-3.336565477950474,0.5561686322532823
-3.5777926766678507,0.5280820785774327
10.443214614938515,-1.2397686430935435
-3.1860111088148955,0.4393005600060262
-2.697618901437774,0.3848627008252473
-3.574650603076489,0.5274399516448083
-0.8582491155695107,0.2139195715185379
3.861294878232245,-0.3515400562881078
-0.5819732195234005,-0.02079888114731
-3.4448568221288234,0.5068485139220885
1.0353982704758729,0.2209874039347727
-3.5622952883551995,0.5224535826037169
-3.576948153272436,0.5275264741505379
-3.578334267324345,0.5278310975422835
0.524035807924868,-0.2462348939313848
-1.8862764983421243,0.4134688954663056
5.878578668781024,-1.210946423120978
2.7751755869090857,-0.4560214618981193
-3.5766212051348933,0.5281002578358474
3.8528499988617138,-0.4277514378704963
-3.578157914266458,0.52786726043437
-3.5708295534447925,0.5272713075817399
-2.1880319657508704,-0.0809182840656213
-2.997396380040588,0.2396385159414289
-3.575507186241066,0.5235361222859385
-3.5782629882345613,0.5277944097328408
-0.941964528510699,0.1440649556029349
-3.574604534452484,0.5269896698991682
-3.5781960557818517,0.5277357141061875
-3.565375609491088,0.5274635724718055
-2.329624725555744,0.3433555522134735
0.4148653760468589,-1.158835879572237
-2.325709507520289,0.2590547086669201
-3.5783502188594114,0.5278297767254999
11.605307437779793,0.3848580677304379
-3.574250749814275,0.5254341059273104
-1.0966072472607709,0.3485904962385857
-3.4261110957733925,0.5047652339142706
3.0581960480911663,-0.5238174281880584
2.710667607382721,-0.2850371295750308
-3.5776579394056998,0.5274442265604213
13.235635950766447,-2.4665009300101803
-3.5782642882982896,0.5278526172326063
19.48081156694208,-3.8252677049545696
-2.911651901728609,0.4262955999895158
-2.239251887739047,-0.101691419365568
-1.968317070081216,0.0850555216840366
-2.721882717386166,0.3876049545450863
-3.577960555365433,0.527830629444801
-3.5587150108114622,0.5250089104755893
8.906425277390305,-3.676972759913342
3.306039604855844,-1.0358363263133328
-1.9922518633610289,0.0060384387390433
-2.228724338423021,0.3843580813756326
-3.5778994441082106,0.527318243954192
20.420441808689574,-3.798165169431248
-3.574054188085276,0.5278061844879326
37.15435419822481,-6.119836816493995
-3.5782947055654453,0.5278389828290603
-3.57805056229904,0.5278532973732539
-3.5747137855497644,0.5250857280717447
13.03615824923749,-1.27686425921451
-3.5783502188594114,0.5278297767254999
-3.578198245691293,0.5277812317931391
-0.6435400415226793,-0.0612186472656921
-3.567274418935912,0.5249382096059555
-3.4462260366699127,0.4719357042862759
7.269100454115624,-0.0906200753554107
-1.5119668339076788,0.151041011434437
-3.5782356464807608,0.5277785117480001
-3.5779675283125263,0.5274506472441363
-3.5743871803351954,0.5278701029083199
-2.842834311296201,0.3439131167446514
-0.1386861825484008,0.1701613874662113
-3.576758746343434,0.5272880375833843
-3.578004422004088,0.5278113650042017
-3.5685534612495697,0.5257677216002725
-3.5783008076745637,0.527806316514773
-3.567804440260076,0.5269578825291926
2.5507932017718957,-0.6742875117159052
-2.1251750255167456,0.3336989246939284
34.144470747121474,-3.5694837335891103
1.4761294761850832,-0.4321451270608662
-3.577849924420544,0.5278292292930706
-3.5729486670688684,0.5277373947073802
-3.565392806365964,0.5239958300011591
2.459860545137973,-0.6573847831879432
-3.3709304456668887,0.5280676313695152
80.57050477735159,-17.74678862128364
-3.5783502188594114,0.5278297767254999
-3.5719343089893973,0.5295122493349392
-3.5760497611097426,0.5275132935436027
-3.450901458126947,0.494816745717028
-3.5628753160799382,0.5259659497096759
-3.576687052068185,0.5270649578137019
155.37062653285727,-43.505231658877456
-2.239489426438607,0.4398158269564589
-1.3038600551769306,0.2720541882491889
4.4218483333484295,-0.2751511948270664
-1.9046308657845812,0.2160231828876911
12.408917024847767,-3.353944384001721
6.221327242480919,-0.9282830145982326
-3.5651154900285102,0.5261261496032152
-3.5783502188594114,0.5278297767254999
-3.575006919257224,0.5271539626643137
-3.2886136410079856,0.4857288085075502
4.859255533565237,-0.840994124297649
-2.403100582324818,0.389642997284096
2.378804992673567,-2.156722544842252
-2.619530124815274,0.3137422685581506
2.5766715754280893,-0.1580718108120448
-3.496385503929194,0.4966026249055055
-3.575034633246806,0.5261236448480137
22.344048573869763,-5.2376529213618825
-3.560325029273857,0.5266551518010741
-3.5782948632460547,0.5278128072197903
-3.572004064250616,0.5272689516508499
-0.1610681941155261,-0.0283857425737166
-3.544915404000387,0.5230056828112768
-3.572016128882209,0.5272144589999868
-2.9507640630131275,0.464204749343714
-1.6249289878319968,0.2555481785225622
-3.5620575117229,0.5216604307625969
-3.5623505278368057,0.4978902309005981
-3.5761343358606457,0.5277065572723502
-3.4798587156041605,0.508716565446523
-3.5783502188594114,0.5278297767254999
-0.9443055215827116,-0.0797491162928149
-3.483298015129856,0.4878969443886217
-3.54961740963629,0.5203351351796945
-3.5783220222464367,0.5277907931854549
-3.2151065847933697,0.5231164784357764
-3.5773686487081697,0.5277833816377865
-3.451875286879623,0.5084451004950324
-2.9804830763663963,0.4452592958249518
-3.5781431847567093,0.5277947570514413
-3.577164966909101,0.5274830463978538
-3.577387578112661,0.5273240834045312
-3.577040212962196,0.5281645380819691
-3.05131432220355,0.457761235622225
-3.5656488799146357,0.5220325190626045
-3.525213789199668,0.5271124378757155
-3.5783145943290897,0.5278076187691415
-3.5782429375534623,0.5278019391289602
-3.5763417570803435,0.5268862797016034
-3.5780906454577144,0.5278522775750151
5.723450141064375,-1.1758778836331545
0.5036935248795915,0.1622085834106078
-3.576753170768335,0.5270830113164525
1.6602445332415792,-0.3828343768481319
-3.559109295637048,0.5312410127195996
-0.3415561911559937,0.1976616827172648
-3.5783502188594114,0.5278297767254999
1.9840733656552545,-0.2421087123304819
-3.577189405514835,0.5280401456186912
0.3534691766160426,0.5946239951541589
5.104475725097913,-1.0213070923392826
-3.573965157827752,0.5278783290270601
-2.3210469170028887,0.2901283130893829
-3.513470755268437,0.5245550141873904
-3.559040359329209,0.5270229456002392
-3.578274523879378,0.5278069578992258
-2.9743139437674397,0.2939209141574784
-1.7012007401945677,0.3030540948363031
2.171880756653747,-2.752200127448166
6.341809468808527,-0.6075673920850885
-3.57773431272765,0.5276108908591055
29.37596655427816,-4.08045920318363
10.648072732920872,-6.003812405135333
-2.587852669804643,0.417043279764107
-3.5775999771904674,0.5271575534156809
1.8158597329820991,-0.1994428071553516
-3.2807933452253724,0.5197266156592518
-1.3322361092535064,0.0868493332273811
-3.5667912376541784,0.5244465056500147
-0.7457583369906736,0.3057543417652798
-3.578232668695581,0.5277754637712061
-3.5783037728760334,0.5278456904271284
-3.420279486544296,0.5048578737620917
-3.578302970404789,0.5278263222729115
-3.5782182068545394,0.527765147172886
-3.536941564298337,0.5284211159085564
-2.9546553987754067,0.3181447930446524
-3.5783502188594114,0.5278297767254999
-0.5090056550840709,-0.091726385438752
-1.1857495307261183,-0.0096724103291409
-2.7080623406664674,0.3963960166894804
-3.577210383567012,0.5280298922153597
-3.577759051544915,0.5277026998883433
4.3808945521304095,-0.7046783969978584
14.130478911432414,-2.901685049817752
-2.038349838619393,0.1589568449581034
-3.5781676888330454,0.5278877216654649
6.299970593265727,-1.574200711597318
15.24283050430531,-2.592552387632149
-3.577738694705593,0.527328909835794
1.868889043619096,-0.5330639335583855
28.26135138392753,-6.023836058093768
1.6659408624993766,-0.3922125136657137
-3.561791802866728,0.5242095460900399
-3.3914609668566422,0.4921783855636865
-3.57832857128556,0.5278192758511533
-3.577406553013532,0.5276321759120338
-3.577950166957745,0.5275582073311533
-3.564184175612218,0.5221871753921251
-3.574334464295872,0.5273802403531239
-1.8980688340059413,0.3083830713901919
-3.5783280806548805,0.5278204162802218
-3.5783093429624646,0.5278161249539044
-3.5783502188594114,0.5278297767254999
-3.4799198031262164,0.4976985587051172
-3.349081435582941,0.5394196585334187
4.698579655576219,-0.6879776363127665
26.49638683873904,-5.03132811250257
-3.5530326469179667,0.5281845348093476
-3.4428806734848,0.4813673093247033
50.62545906137999,-6.443399679210915
-3.578029526888439,0.5277829106508537
-3.5759491853180307,0.5281437046880071
-3.577414471522077,0.5278094869996722
-3.5782433230574227,0.5278493470989405
2.389759591393278,-0.236782969209073
-3.3113252695454767,0.4856195252700059
-3.5778249176811703,0.5277142975161221
-3.573054860881934,0.5269003853412023
-2.16830284086403,-0.0372335560392672
1.5526557538488606,-0.1324131904664971
-3.2552938962479567,0.4529273957988456
3.794956234584049,0.6775013159792566
-3.4272690808398125,0.5106662859383282
-3.1632435085461155,0.5044454741171207
-3.3906786594393727,0.5059690967300482
12.78030239174636,0.2978804831877102
-1.8156018697570468,0.3783586802265916
5.508500105246535,-0.8035707823373637
6.724798811333401,-1.0205512276260995
-3.420569396893203,0.4502289829405249
-3.517007503302433,0.5226196444619461
-3.534660672815077,0.5306927459494052
-0.11139630025515,-0.0578926524371766
4.319481225565337,-0.614534055556541
-3.577010766039751,0.5275584648694099
-3.514887340751911,0.5136339998751163
9.151016921937382,-0.6450268909754079
-3.5783288712196226,0.5278253032597998
-3.578079495775463,0.5278046220011842
-3.5602276309740906,0.5210296983707794
0.3525050109588606,-0.1933446225964532
-3.578177639915007,0.5278526565334455
-3.5782242727411,0.5277859119226134
-3.576400753926796,0.5267977013536602
-1.0708786466341735,0.1138982266598602
1.583946169830471,-0.1388993153505049
-3.5782933091266624,0.5278538302122523
-3.341081375078048,0.4958674687061519
-3.544534306577802,0.5218366521900072
-3.57817990665022,0.5277929373909218
-1.732086322857196,0.4017079654193656
-3.547410423254028,0.5237453359600078
-3.578212669551362,0.5278056174113117
-3.5782682171607254,0.52782506688065
-3.5666437570059824,0.523765707502446
-1.731507738229826,0.2463564133390028
1.1808854579462216,-0.2866670919848574
16.169087614309152,-2.298303677312971
-3.5778051548674097,0.5277867206900917
5.527080085704086,-0.5407832221327974
-3.159111727849893,0.3594257726874074
2.8846467437420484,-0.1929656433794226
6.5080770087361,-0.2277223910073316
-2.6207848090318904,0.1688015879121048
-3.2257752114055056,0.5089548799276603
-3.5782123147870832,0.5278408941999274
8.17789801087835,-3.414591793154708
-3.5782121177365247,0.527793124414822
0.8490829926490916,-0.2538452274159775
-2.73637374772347,0.3922951786851091
-3.5774638838863653,0.5275551220778563
-3.578018591077846,0.5278073735250408
-3.563075774738698,0.5217340612287008
-0.0118931617580905,-0.1709499227044364
-3.5771447811684465,0.5280904590357018
-3.5472163686891487,0.5231910648175347
-3.234286718700749,0.467047378996997
1.747353220854777,0.3412358294472767
0.5955771459768721,-0.1872448799299463
3.501069058633448,-0.5145672253064398
3.959602647821291,-1.446882286376237
5.531656854039578,-1.2279930847966578
-3.563722768264891,0.5271097224528576
-0.5117639774571126,-0.0215854726256929
1.1333251115786347,-0.1882272213074568
-3.22525380221268,0.5063257562136819
6.540406935140802,-0.7028140796172804
4.42804790541614,-0.144809058844785
0.8433303469506261,0.0212870921292815
-1.607295470110241,0.1960634135968209
1.439946673194491,-0.2853531478565383
-3.578327351708296,0.5278243136340608
26.17158593125673,-9.71703043472391
3.239219396410292,-0.7695396816016785
5.7552900205291495,-0.5515877786760263
57.89423080292964,-12.05752403127005
-3.5778469797572208,0.527400803849244
7.556249515297245,-1.1305957651106275
-3.578316767621107,0.5277994674386249
-3.5783426370719376,0.5278206319242121
0.398102429138771,-0.141886051777702
-3.5698526722547403,0.5264763323190013
2.6739901437655327,-0.2100144873946408
-3.570015824869828,0.5273282651828252
-3.5744001672998023,0.526208306277146
-3.5782842458665245,0.5278447016342829
-3.578239641393781,0.5278717214758564
11.967793727287727,-1.5884420124051544
3.406227334621089,0.1064898890551833
-3.578079216347005,0.5277991659514825
-3.2645371059112414,0.4646044930706969
-2.640799892677133,0.088545477866999
-3.577817816436437,0.5278726598557948
-2.26542300055622,0.2739617335696274
-2.4346655043870045,0.3752153902884576
5.887477179774151,-1.204697229866652
-3.5781676908087494,0.5277854052552439
-3.5747504956525264,0.5273490093430372
-2.536717934126694,0.0101641883894984
-3.5783448179538877,0.527825476681547
-3.4359937930349465,0.4876533604179461
27.109779446182124,-5.2674100376987285
-3.5782264982438097,0.5278843244369985
-2.5359995895980765,0.4841621263772913
-3.5776536507575014,0.5276555986302076
15.199337774911733,-1.5695051763493593
1.4636236579754442,-0.2828412989374433
-3.576772495706235,0.5277142720813649
-2.096994144258286,-0.1125278103660759
-3.578345841071658,0.5278243209151459
3.1315133883636723,-0.7176480071240631
-3.5141887958324185,0.5184286180772121
-3.2833766293633366,0.4782574855946549
-3.574223955994326,0.5275925125168753
-0.0478380288819403,0.0582032679127727
-3.472635547419749,0.5068127525438237
-3.5778161915777646,0.5277861038393018
0.0423414662183158,-0.3374706359118464
-3.56032092252575,0.5229989496040778
-3.5783502188594114,0.5278297767254999
4.379794612789471,-0.7826068804716723
-2.7939170028698546,0.3722529492415578
-3.578280620178566,0.5278148613797184
4.53443152081489,-0.6772173820945253
-3.566395880662988,0.5274430938172223
-3.5737287272691587,0.5271064463624574
70.10537211215629,-5.812323560956638
5.388531520990522,0.5307315497490638
-3.55914898305215,0.5287388847612581
-3.5135347820532843,0.5020421520633529
-3.5781387119430725,0.5277413352426418
0.925820176511968,-0.3186223618169104
-3.57718574733954,0.5276884630290709
1.591197935396938,-0.522421836951014
-3.3943238842682435,0.4776680403405251
-3.361844318511893,0.4192045449503181
-3.5694641201571717,0.527618649722263
-3.5783385501715803,0.527825215748678
2.3055519141334067,-0.2703384778429616
4.570329160295497,-0.5172464544419222
-2.7330243475155203,0.4572914358748792
-1.3530416867830972,0.2791781210394514
-3.516154190943459,0.4995256983796936
-3.509491560895688,0.5172243766340692
6.644868814770078,-1.0957355462062923
2.012439033315652,-0.3173845895147057
-2.642784005958481,0.2048083827549217
-3.4790645141339818,0.5100762678826143
87.47092360124103,-21.66079852515396
1.764900805205986,-0.395480826864471
-3.3549138860751584,0.5276207494826196
-3.4819343220125947,0.5355888447437595
-3.576802152300348,0.5268942446363505
-3.5782203029543003,0.5277795630068453
-3.569508442744491,0.5264368261148474
-3.224126749862916,0.4729650522239238
-3.518533126540073,0.528580687964075
-3.5772087178201573,0.5273115198918342
-3.578264490042637,0.5278092877136377
-3.578241556907831,0.527761452527814
-3.57595164197986,0.5271936881117205
17.366100997839265,-3.6003518639856784
-3.5783346712033723,0.5278383246117201
-1.8532632098739747,0.1929982541815257
-3.5776116960967586,0.5275851847587666
-0.2123206998724311,-0.0275821629848425
-3.5778179120335856,0.5277531531461587
-3.538729054064988,0.5244107755791393
1.2555532728941723,-0.2316633265751941
3.903998170390679,-0.8219285982555917
-3.4084468476125886,0.5175999487118496
-3.578215916849221,0.5279242866380746
-3.474232948770297,0.4832457931340829
-3.5772916306325686,0.5274932944478804
-3.5773012232386288,0.5278375060757655
-3.575684418554317,0.5276284084380491
-3.272573090759723,0.4324738485893494
-2.936039628949955,0.5102101071590853
-2.5572533126559103,0.2918989484956452
-3.5759357312195506,0.5279442211897774
-3.5670096650011467,0.5280330248690045
-3.577338805490259,0.5277261643162157
-0.0209549607646576,0.0372381579699023
44.44982198873518,-10.475518269799188
-3.574646939283853,0.5259534071128856
-3.578338925440868,0.5278228956317292
-3.4842399490074847,0.5278544229059545
-1.8447570536655755,0.1750641579704358
-3.578347461585304,0.5278201514469617
-3.569678277368615,0.5221735849855936
-3.5759404803872066,0.5276883921299086
-3.578021264756169,0.5275899964682434
-0.2000698995918715,0.199824981032199
-3.575598765344344,0.5270576177046
-2.4435625011841258,0.3974133640687806
-3.50573942432884,0.5066614427414583
-3.567991889914707,0.5227919674324909
-3.550543513481775,0.5228719278317715
21.2789699079753,-4.3213622469760695
-3.5782708401096115,0.5277901975356852
-3.5743710829459525,0.5272492375395796
-3.578344160632533,0.5278242105254142
0.6027932129988459,-0.1563543620214005
9.562072374828675,0.0572527030838195
-3.5776826587351835,0.5276393588353666
